id,item_group_id,title,product_type,description,link,mobile_link,image_link,condition,price,availability,brand,custom_label_0,google_product_category
1765,1765,"Taxi Yellow 500 ml",,"Sticla Termos Taxi Yellow 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/taxi-yellow-500-ml-sticla-termos,http://127.0.0.1/product/taxi-yellow-500-ml-sticla-termos,https://127.0.0.1/media/Product/1765/resized640_taxi-yellow-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1766,1766,"Taxi Yellow 500 ml",,"Taxi Yellow 500 ml este o sticlă reutilizabilă pentru apă, surprinzător de ușoară și compactă, concepută pentru hidratare zilnică.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Finisajul adăugă un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nici nu transferă gusturi.",http://127.0.0.1/product/taxi-yellow-500-ml-sticla-apa,http://127.0.0.1/product/taxi-yellow-500-ml-sticla-apa,https://127.0.0.1/media/Product/1766/resized640_taxi-yellow-500-ml-sticla-apa.webp,new,"99.81 RON",in_stock,noren,,
1767,1767,"Stone Total Orange 500 ml",,"Sticla Termos Stone Total Orange 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/stone-total-orange-500-ml-sticla-termos,http://127.0.0.1/product/stone-total-orange-500-ml-sticla-termos,https://127.0.0.1/media/Product/1767/resized640_stone-total-orange-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1769,1769,"Total Orange 500 ml",,"Total Orange 500 ml este o sticlă reutilizabilă pentru apă, surprinzător de ușoară și compactă, concepută pentru hidratare zilnică.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Finisajul adăugă un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nici nu transferă gusturi.",http://127.0.0.1/product/total-orange-500-ml-sticla-apa,http://127.0.0.1/product/total-orange-500-ml-sticla-apa,https://127.0.0.1/media/Product/1769/resized640_total-orange-500-ml-sticla-apa.webp,new,"99.81 RON",in_stock,noren,,
1770,1770,"Stone Tuxedo Black 330 ml",,"Sticla Termos Stone Tuxedo Black 330 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/stone-tuxedo-black-330-ml-sticla-termos,http://127.0.0.1/product/stone-tuxedo-black-330-ml-sticla-termos,https://127.0.0.1/media/Product/1770/resized640_stone-tuxedo-black-330-ml-sticla-termos.webp,new,"134.74 RON",in_stock,noren,,
1772,1772,"Stone Tuxedo Black 500 ml",,"Sticla Termos Stone Tuxedo Black 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/stone-tuxedo-black-500-ml-sticla-termos,http://127.0.0.1/product/stone-tuxedo-black-500-ml-sticla-termos,https://127.0.0.1/media/Product/1772/resized640_stone-tuxedo-black-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1774,1774,"Tuxedo Black 850 ml",,"Sticla Termos Tuxedo Black 850 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/tuxedo-black-850-ml-sticla-termos,http://127.0.0.1/product/tuxedo-black-850-ml-sticla-termos,https://127.0.0.1/media/Product/1774/resized640_tuxedo-black-850-ml-sticla-termos.webp,new,"224.57 RON",in_stock,noren,,
1775,1775,"Tuxedo Black 250 ml",,"Tuxedo Black 250 ml este o sticlă reutilizabilă pentru apă, surprinzător de ușoară și compactă, concepută pentru hidratare zilnică.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Finisajul adăugă un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nici nu transferă gusturi.",http://127.0.0.1/product/tuxedo-black-250-ml-sticla-apa,http://127.0.0.1/product/tuxedo-black-250-ml-sticla-apa,https://127.0.0.1/media/Product/1775/resized640_tuxedo-black-250-ml-sticla-apa.webp,new,"74.86 RON",in_stock,noren,,
1776,1776,"Tuxedo Black 500 ml",,"Tuxedo Black 500 ml este o sticlă reutilizabilă pentru apă, surprinzător de ușoară și compactă, concepută pentru hidratare zilnică.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Finisajul adăugă un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nici nu transferă gusturi.",http://127.0.0.1/product/tuxedo-black-500-ml-sticla-apa,http://127.0.0.1/product/tuxedo-black-500-ml-sticla-apa,https://127.0.0.1/media/Product/1776/resized640_tuxedo-black-500-ml-sticla-apa.webp,new,"99.81 RON",in_stock,noren,,
1777,1777,"Tuxedo Black 1000 ml",,"Tuxedo Black 1000 ml este o sticlă reutilizabilă pentru apă, surprinzător de ușoară și compactă, concepută pentru hidratare zilnică.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Finisajul adăugă un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nici nu transferă gusturi.",http://127.0.0.1/product/tuxedo-black-1000-ml-sticla-apa,http://127.0.0.1/product/tuxedo-black-1000-ml-sticla-apa,https://127.0.0.1/media/Product/1777/resized640_tuxedo-black-1000-ml-sticla-apa.webp,new,"124.76 RON",in_stock,noren,,
1778,1778,"Tuxedo Black 350 ml",,"Cana Termos Tuxedo Black 350 ml este o cană termoizolantă care menține băuturile calde sau reci pentru ore întregi. Este concepută să fie extrem de versatilă. Se poate folosi pentru băuturi sau mâncare.  Vine echipată cu Capac pentru Cafea, dar se poate schimba cu Capacul Sport în timpul exercițiilor fizice sau pe Capacul pentru Mâncare pentru a păstra gustările tale preferate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Finisajul accentuează diferitele modele ale designului, adăugând un stil elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.  Este potrivită pentru orice tip de băutură, nu reține și nici nu transferă gusturi.",http://127.0.0.1/product/tuxedo-black-350-ml-cana-termos,http://127.0.0.1/product/tuxedo-black-350-ml-cana-termos,https://127.0.0.1/media/Product/1778/resized640_tuxedo-black-350-ml-cana-termos.webp,new,"144.72 RON",in_stock,noren,,
1779,1779,"Stone Tuxedo Black 600 ml",,"Cana Termos Stone Tuxedo Black 600 ml este o cană termoizolantă care menține băuturile calde sau reci pentru ore întregi. Este concepută să fie extrem de versatilă. Se poate folosi pentru băuturi sau mâncare.  Vine echipată cu Capac pentru Cafea, dar se poate schimba cu Capacul Sport în timpul exercițiilor fizice sau pe Capacul pentru Mâncare pentru a păstra gustările tale preferate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Finisajul accentuează diferitele modele ale designului, adăugând un stil elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.  Este potrivită pentru orice tip de băutură, nu reține și nici nu transferă gusturi.",http://127.0.0.1/product/stone-tuxedo-black-600-ml-cana-termos,http://127.0.0.1/product/stone-tuxedo-black-600-ml-cana-termos,https://127.0.0.1/media/Product/1779/resized640_stone-tuxedo-black-600-ml-cana-termos.webp,new,"184.64 RON",in_stock,noren,,
1781,1781,"Aster 330 ml",,"Sticla Termos Aster 330 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/aster-330-ml-sticla-termos,http://127.0.0.1/product/aster-330-ml-sticla-termos,https://127.0.0.1/media/Product/1781/resized640_aster-330-ml-sticla-termos.webp,new,"134.74 RON",in_stock,noren,,
1782,1782,"Camo Zone 330 ml",,"Sticla Termos Camo Zone 330 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/camo-zone-330-ml-sticla-termos,http://127.0.0.1/product/camo-zone-330-ml-sticla-termos,https://127.0.0.1/media/Product/1782/resized640_camo-zone-330-ml-sticla-termos.webp,new,"134.74 RON",in_stock,noren,,
1784,1784,"Little Buds 330 ml",,"Sticla Termos Little Buds 330 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/little-buds-330-ml-sticla-termos,http://127.0.0.1/product/little-buds-330-ml-sticla-termos,https://127.0.0.1/media/Product/1784/resized640_little-buds-330-ml-sticla-termos.webp,new,"134.74 RON",in_stock,noren,,
1785,1785,"Lotus 330 ml",,"Sticla Termos Lotus 330 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/lotus-330-ml-sticla-termos,http://127.0.0.1/product/lotus-330-ml-sticla-termos,https://127.0.0.1/media/Product/1785/resized640_lotus-330-ml-sticla-termos.webp,new,"134.74 RON",in_stock,noren,,
1786,1786,"Sequoia Wood 330 ml",,"Sticla Termos Sequoia Wood 330 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/sequoia-wood-330-ml-sticla-termos,http://127.0.0.1/product/sequoia-wood-330-ml-sticla-termos,https://127.0.0.1/media/Product/1786/resized640_sequoia-wood-330-ml-sticla-termos.webp,new,"134.74 RON",in_stock,noren,,
1787,1787,"Amnesia 500 ml",,"Sticla Termos Amnesia 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/amnesia-500-ml-sticla-termos,http://127.0.0.1/product/amnesia-500-ml-sticla-termos,https://127.0.0.1/media/Product/1787/resized640_amnesia-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1788,1788,"Ashanti Batik 500 ml",,"Sticla Termos Ashanti Batik 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/ashanti-batik-500-ml-sticla-termos,http://127.0.0.1/product/ashanti-batik-500-ml-sticla-termos,https://127.0.0.1/media/Product/1788/resized640_ashanti-batik-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1789,1789,"Aster 500 ml",,"Sticla Termos Aster 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/aster-500-ml-sticla-termos,http://127.0.0.1/product/aster-500-ml-sticla-termos,https://127.0.0.1/media/Product/1789/resized640_aster-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1790,1790,"Begonia 500 ml",,"Sticla Termos Begonia 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/begonia-500-ml-sticla-termos,http://127.0.0.1/product/begonia-500-ml-sticla-termos,https://127.0.0.1/media/Product/1790/resized640_begonia-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1793,1793,"Camo Zone 500 ml",,"Sticla Termos Camo Zone 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/camo-zone-500-ml-sticla-termos,http://127.0.0.1/product/camo-zone-500-ml-sticla-termos,https://127.0.0.1/media/Product/1793/resized640_camo-zone-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1797,1797,"Ebony Rose 500 ml",,"Sticla Termos Ebony Rose 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/ebony-rose-500-ml-sticla-termos,http://127.0.0.1/product/ebony-rose-500-ml-sticla-termos,https://127.0.0.1/media/Product/1797/resized640_ebony-rose-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1799,1799,"Grace 500 ml",,"Sticla Termos Grace 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/grace-500-ml-sticla-termos,http://127.0.0.1/product/grace-500-ml-sticla-termos,https://127.0.0.1/media/Product/1799/resized640_grace-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1801,1801,"Little Buds 500 ml",,"Sticla Termos Little Buds 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/little-buds-500-ml-sticla-termos,http://127.0.0.1/product/little-buds-500-ml-sticla-termos,https://127.0.0.1/media/Product/1801/resized640_little-buds-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1802,1802,"Lotus 500 ml",,"Sticla Termos Lotus 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/lotus-500-ml-sticla-termos,http://127.0.0.1/product/lotus-500-ml-sticla-termos,https://127.0.0.1/media/Product/1802/resized640_lotus-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1803,1803,"Lovesong 500 ml",,"Sticla Termos Lovesong 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/lovesong-500-ml-sticla-termos,http://127.0.0.1/product/lovesong-500-ml-sticla-termos,https://127.0.0.1/media/Product/1803/resized640_lovesong-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1804,1804,"Mangrove 500 ml",,"Sticla Termos Mangrove 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/mangrove-500-ml-sticla-termos,http://127.0.0.1/product/mangrove-500-ml-sticla-termos,https://127.0.0.1/media/Product/1804/resized640_mangrove-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1809,1809,"Pure Love 500 ml",,"Sticla Termos Pure Love 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/pure-love-500-ml-sticla-termos,http://127.0.0.1/product/pure-love-500-ml-sticla-termos,https://127.0.0.1/media/Product/1809/resized640_pure-love-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1810,1810,"Silkroad 500 ml",,"Sticla Termos Silkroad 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/silkroad-500-ml-sticla-termos,http://127.0.0.1/product/silkroad-500-ml-sticla-termos,https://127.0.0.1/media/Product/1810/resized640_silkroad-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1811,1811,"Windy Day 500 ml",,"Sticla Termos Windy Day 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/windy-day-500-ml-sticla-termos,http://127.0.0.1/product/windy-day-500-ml-sticla-termos,https://127.0.0.1/media/Product/1811/resized640_windy-day-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1812,1812,"Sequoia Wood 500 ml",,"Sticla Termos Sequoia Wood 500 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/sequoia-wood-500-ml-sticla-termos,http://127.0.0.1/product/sequoia-wood-500-ml-sticla-termos,https://127.0.0.1/media/Product/1812/resized640_sequoia-wood-500-ml-sticla-termos.webp,new,"174.66 RON",in_stock,noren,,
1813,1813,"Amnesia 850 ml",,"Sticla Termos Amnesia 850 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/amnesia-850-ml-sticla-termos,http://127.0.0.1/product/amnesia-850-ml-sticla-termos,https://127.0.0.1/media/Product/1813/resized640_amnesia-850-ml-sticla-termos.webp,new,"224.57 RON",in_stock,noren,,
1814,1814,"Begonia 850 ml",,"Sticla Termos Begonia 850 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/begonia-850-ml-sticla-termos,http://127.0.0.1/product/begonia-850-ml-sticla-termos,https://127.0.0.1/media/Product/1814/resized640_begonia-850-ml-sticla-termos.webp,new,"224.57 RON",in_stock,noren,,
1816,1816,"Sequoia Wood 850 ml",,"Sticla Termos Sequoia Wood 850 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/sequoia-wood-850-ml-sticla-termos,http://127.0.0.1/product/sequoia-wood-850-ml-sticla-termos,https://127.0.0.1/media/Product/1816/resized640_sequoia-wood-850-ml-sticla-termos.webp,new,"224.57 RON",in_stock,noren,,
1817,1817,"Windy Day 850 ml",,"Sticla Termos Windy Day 850 ml este o sticlă termoizolantă  care menține băuturile reci sau calde pentru ore întregi. Această sticlă nu ocupă mult loc, este ușoară și potrivită pentru orice călătorie sau activitate.  Poți adăugă mai multe funcții cu capace și accesorii utile.  Design-ul accentuează diferitele modele, adăugând un aspect elegant și o textură precisă. Gura largă a sticlei permite umplerea ușoară cu gheață, iar băutura să fie consumată confortabil.   Este potrivită pentru orice tip de băutură, nu reține și nu transmite gusturi.",http://127.0.0.1/product/windy-day-850-ml-sticla-termos,http://127.0.0.1/product/windy-day-850-ml-sticla-termos,https://127.0.0.1/media/Product/1817/resized640_windy-day-850-ml-sticla-termos.webp,new,"224.57 RON",in_stock,noren,,
